crash_numb,city_town_name,crash_date,crash_severity_descr,crash_time_2,year,max_injr_svrty_cl,numb_vehc,age_drvr_yngst,age_drvr_oldest,manr_coll_descr,numb_fatal_injr,numb_nonfatal_injr,trafy_descr_descr,vehc_mnvr_actn_cl,cnty_name,lclty_name,speed_limit,lat,lon,vehc_unit_numb,alc_suspd_type_descr,driver_age,drvr_cntrb_circ_descr,driver_distracted_type_descr,drug_suspd_type_descr,pers_numb,age,ejctn_descr,sex_descr
4858123,LYNN,6/29/20,Fatal injury,3:49 PM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,ESSEX,,35,42.4582383,-70.94908244,1,"No, alcohol not used",19,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,13,Not ejected,Female
4858123,LYNN,6/29/20,Fatal injury,3:49 PM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,ESSEX,,35,42.4582383,-70.94908244,,,,,,,4,86,,Male
4858123,LYNN,6/29/20,Fatal injury,3:49 PM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,ESSEX,,35,42.4582383,-70.94908244,1,"No, alcohol not used",19,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",1,19,Not ejected,Female
4893420,ASHLAND,10/15/20,Fatal injury,5:07 PM,2020,Fatal injury (K),2,55-64,65-74,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,MIDDLESEX,,30,42.25558836,-71.46623928,1,"No, alcohol not used",58,"DCC1:Failed to yield right of way, DCC2:Not reported",Not Distracted,"No, drug not used",1,58,Totally ejected,Male
4893420,ASHLAND,10/15/20,Fatal injury,5:07 PM,2020,Fatal injury (K),2,55-64,65-74,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,MIDDLESEX,,30,42.25558836,-71.46623928,2,"No, alcohol not used",68,"DCC1:No improper driving, DCC2:Glare",Not Distracted,"No, drug not used",2,68,Not ejected,Unknown
4893902,DENNIS,8/25/20,Fatal injury,3:36 PM,2020,Fatal injury (K),1,,,Not reported,1,0,Not reported,V1: Not reported,BARNSTABLE,,,,,1,Not reported,,DCC1:Not reported,Not reported,Not reported,1,,Not reported,Not reported
4895012,ABINGTON,11/7/20,Fatal injury,2:14 PM,2020,Fatal injury (K),2,55-64,55-64,Not reported,1,0,Not reported,V1: Not reported / V2: Not reported,PLYMOUTH,,,42.13140525,-70.95007717,1,Not reported,62,DCC1:Not reported,Not reported,Not reported,1,62,Not reported,Male
4895012,ABINGTON,11/7/20,Fatal injury,2:14 PM,2020,Fatal injury (K),2,55-64,55-64,Not reported,1,0,Not reported,V1: Not reported / V2: Not reported,PLYMOUTH,,,42.13140525,-70.95007717,2,Not reported,55,DCC1:Not reported,Not reported,Not reported,2,55,Not reported,Male
4896564,BOSTON,11/10/20,Fatal injury,10:24 PM,2020,Fatal injury (K),1,18-20,18-20,Not reported,1,0,Not reported,V1: Not reported,SUFFOLK,,,42.2908134,-71.14941507,1,Not reported,19,DCC1:Not reported,Not reported,Not reported,1,19,Not reported,Not reported
4882633,DENNIS,6/10/20,Fatal injury,7:52 AM,2020,Fatal injury (K),2,21-24,>84,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,BARNSTABLE,,40,41.70448842,-70.16329574,1,Unknown,87,,Unknown,Unknown,1,87,Not ejected,Male
4882633,DENNIS,6/10/20,Fatal injury,7:52 AM,2020,Fatal injury (K),2,21-24,>84,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,BARNSTABLE,,40,41.70448842,-70.16329574,2,"No, alcohol not used",24,,Not Distracted,"No, drug not used",2,24,Not ejected,Male
4897467,NEW BEDFORD,11/12/20,Fatal injury,9:40 PM,2020,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,BRISTOL,,30,,,1,Unknown,34,"DCC1:Unknown, DCC2:Not reported",Unknown,Unknown,1,34,Not ejected,Male
4889861,CANTON,9/21/20,Fatal injury,1:43 PM,2020,Fatal injury (K),2,35-44,>84,Head-on,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,NORFOLK,,45,42.19751221,-71.11918,1,Not reported,91,"DCC1:Unknown, DCC2:Not reported",Not reported,Not reported,1,91,Not ejected,Male
4889861,CANTON,9/21/20,Fatal injury,1:43 PM,2020,Fatal injury (K),2,35-44,>84,Head-on,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,NORFOLK,,45,42.19751221,-71.11918,2,Not reported,41,"DCC1:No improper driving, DCC2:Not reported",Not reported,Not reported,2,41,Not ejected,Male
4887553,WILMINGTON,10/14/20,Fatal injury,6:30 AM,2020,Fatal injury (K),1,21-24,21-24,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Turning right,MIDDLESEX,,65,42.5368413,-71.13548137,1,"No, alcohol not used",24,"DCC1:Exceeded authorized speed limit, DCC2:Not reported",Not reported,"No, drug not used",1,24,Totally ejected,Male
4887203,RANDOLPH,10/9/20,Fatal injury,12:43 PM,2020,Fatal injury (K),2,35-44,>84,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,NORFOLK,,25,42.18922936,-71.03008043,1,"No, alcohol not used",37,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",1,37,Not ejected,Male
4887203,RANDOLPH,10/9/20,Fatal injury,12:43 PM,2020,Fatal injury (K),2,35-44,>84,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,NORFOLK,,25,42.18922936,-71.03008043,2,Unknown,86,"DCC1:Wrong side or wrong way, DCC2:Not reported",Unknown,Unknown,2,86,Not ejected,Male
4898214,SPRINGFIELD,9/23/20,Fatal injury,4:55 AM,2020,Fatal injury (K),1,35-44,35-44,Not reported,1,0,Not reported,V1: Not reported,HAMPDEN,,,42.13351917,-72.57170036,1,Not reported,35,DCC1:Not reported,Not reported,Not reported,1,35,Not reported,Male
4894067,HOLYOKE,8/22/20,Fatal injury,3:01 AM,2020,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,HAMPDEN,,65,42.17423541,-72.6438269,1,Not reported,25,"DCC1:Failure to keep in proper lane or running off road, DCC2:Not reported",Not reported,Not reported,1,25,Totally ejected,Male
4900114,BOSTON,10/19/20,Fatal injury,11:54 AM,2020,Fatal injury (K),1,75-84,75-84,Not reported,1,0,Not reported,V1: Not reported,SUFFOLK,,,42.24337416,-71.13960217,1,Not reported,80,DCC1:Not reported,Not reported,Not reported,1,80,Not reported,Male
4899685,SALEM,6/25/20,Fatal injury,11:07 PM,2020,Fatal injury (K),2,25-34,55-64,Head-on,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead / V2: Travelling straight ahead,ESSEX,,25,42.50227229,-70.89941145,1,"No, alcohol not used",25,"DCC1:Unknown, DCC2:Not reported",Unknown,"No, drug not used",1,25,Not ejected,Male
4899685,SALEM,6/25/20,Fatal injury,11:07 PM,2020,Fatal injury (K),2,25-34,55-64,Head-on,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead / V2: Travelling straight ahead,ESSEX,,25,42.50227229,-70.89941145,2,"No, alcohol not used",56,"DCC1:Unknown, DCC2:Not reported",Unknown,"No, drug not used",2,56,Not ejected,Male
4899451,TEMPLETON,11/16/20,Fatal injury,9:59 PM,2020,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,55,42.56472911,-72.05848952,,,,,,,2,35,,Female
4899451,TEMPLETON,11/16/20,Fatal injury,9:59 PM,2020,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,55,42.56472911,-72.05848952,1,,36,,,,1,36,Not ejected,Male
4900696,BROCKTON,11/17/20,Fatal injury,3:17 PM,2020,Fatal injury (K),3,25-34,55-64,Angle,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Turning left,PLYMOUTH,,,42.05981938,-71.06609842,1,Not reported,30,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Not reported",Not Distracted,Not reported,1,30,Not ejected,Male
4900696,BROCKTON,11/17/20,Fatal injury,3:17 PM,2020,Fatal injury (K),3,25-34,55-64,Angle,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Turning left,PLYMOUTH,,,42.05981938,-71.06609842,2,"No, alcohol not used",54,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,54,Not ejected,Female
4900696,BROCKTON,11/17/20,Fatal injury,3:17 PM,2020,Fatal injury (K),3,25-34,55-64,Angle,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Turning left,PLYMOUTH,,,42.05981938,-71.06609842,3,"No, alcohol not used",56,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",3,56,Not ejected,Male
4870360,CAMBRIDGE,8/18/20,Fatal injury,9:40 AM,2020,Fatal injury (K),1,45-54,45-54,Not reported,1,0,Not reported,V1: Not reported,MIDDLESEX,,,42.3738206,-71.11885223,,,,,,,2,,,Not reported
4870360,CAMBRIDGE,8/18/20,Fatal injury,9:40 AM,2020,Fatal injury (K),1,45-54,45-54,Not reported,1,0,Not reported,V1: Not reported,MIDDLESEX,,,42.3738206,-71.11885223,1,Not reported,54,DCC1:Not reported,Not reported,Not reported,1,54,Not reported,Not reported
4898444,DEERFIELD,11/13/20,Fatal injury,4:58 AM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,40,42.5101099,-72.61945116,1,"No, alcohol not used",18,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Exceeded authorized speed limit",Unknown,"No, drug not used",2,20,Not ejected,Female
4898444,DEERFIELD,11/13/20,Fatal injury,4:58 AM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,40,42.5101099,-72.61945116,1,"No, alcohol not used",18,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Exceeded authorized speed limit",Unknown,"No, drug not used",3,21,Not ejected,Female
4898444,DEERFIELD,11/13/20,Fatal injury,4:58 AM,2020,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,40,42.5101099,-72.61945116,1,"No, alcohol not used",18,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Exceeded authorized speed limit",Unknown,"No, drug not used",1,18,Totally ejected,Male
4901728,NORTH ADAMS,10/30/20,Fatal injury,3:24 PM,2020,Fatal injury (K),2,55-64,75-84,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,BERKSHIRE,,45,42.67811034,-73.10703672,1,"No, alcohol not used",60,"DCC1:Unknown, DCC2:Not reported",Unknown,"No, drug not used",1,60,Not ejected,Female
4901728,NORTH ADAMS,10/30/20,Fatal injury,3:24 PM,2020,Fatal injury (K),2,55-64,75-84,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead,BERKSHIRE,,45,42.67811034,-73.10703672,2,"No, alcohol not used",82,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,82,Not ejected,Male
4901731,BOURNE,11/26/20,Fatal injury,3:16 PM,2020,Fatal injury (K),1,21-24,21-24,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,BARNSTABLE,,65,41.75672658,-70.59452229,1,"No, alcohol not used",23,,Not Distracted,"No, drug not used",1,23,Not ejected,Female
4901729,FALL RIVER,11/22/20,Fatal injury,12:26 AM,2020,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,BRISTOL,,35,41.72607696,-71.15081238,1,,35,,,,1,35,Totally ejected,Male
4893384,SALISBURY,10/31/20,Fatal injury,11:42 AM,2020,Fatal injury (K),2,25-34,>84,Head-on,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead / V2: Turning left,ESSEX,,45,42.82233023,-70.86699645,1,"No, alcohol not used",91,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",1,91,Not ejected,Male
4893384,SALISBURY,10/31/20,Fatal injury,11:42 AM,2020,Fatal injury (K),2,25-34,>84,Head-on,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead / V2: Turning left,ESSEX,,45,42.82233023,-70.86699645,2,"No, alcohol not used",28,"DCC1:Unknown, DCC2:Not reported",Unknown,"No, drug not used",2,28,Not ejected,Female
4902957,LEOMINSTER,9/17/20,Fatal injury,8:01 AM,2020,Fatal injury (K),2,45-54,75-84,Rear-end,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Turning left,WORCESTER,,30,42.52079887,-71.75521686,1,Not reported,81,"DCC1:Operating defective equipment, DCC2:Exceeded authorized speed limit",Unknown,Not reported,2,79,Not ejected,Female
4902957,LEOMINSTER,9/17/20,Fatal injury,8:01 AM,2020,Fatal injury (K),2,45-54,75-84,Rear-end,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Turning left,WORCESTER,,30,42.52079887,-71.75521686,1,Not reported,81,"DCC1:Operating defective equipment, DCC2:Exceeded authorized speed limit",Unknown,Not reported,1,81,Not ejected,Male
4902957,LEOMINSTER,9/17/20,Fatal injury,8:01 AM,2020,Fatal injury (K),2,45-54,75-84,Rear-end,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Turning left,WORCESTER,,30,42.52079887,-71.75521686,2,Not reported,45,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Not reported,3,45,Not ejected,Male
4901732,MERRIMAC,11/25/20,Fatal injury,6:26 PM,2020,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",,ESSEX,,65,42.82893124,-70.9959894,1,"No, alcohol not used",44,,,"No, drug not used",1,44,Not ejected,Male
4898443,MASHPEE,11/13/20,Fatal injury,9:27 PM,2020,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,BARNSTABLE,,30,41.60178045,-70.46614565,1,Unknown,27,,Not Distracted,Unknown,1,27,Not ejected,Male
4904216,SWANSEA,12/3/20,Fatal injury,2:20 PM,2020,Fatal injury (K),1,65-74,65-74,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead,BRISTOL,,65,41.73220245,-71.1958714,1,,67,,,,1,67,Not ejected,Male
4900117,MEDFORD,11/21/20,Fatal injury,9:36 AM,2020,Fatal injury (K),2,25-34,45-54,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Changing lanes / V2: Travelling straight ahead,MIDDLESEX,,65,42.44705681,-71.10519479,1,Not reported,31,DCC1:Not reported,Not reported,Not reported,1,31,Not ejected,Male
4900117,MEDFORD,11/21/20,Fatal injury,9:36 AM,2020,Fatal injury (K),2,25-34,45-54,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Changing lanes / V2: Travelling straight ahead,MIDDLESEX,,65,42.44705681,-71.10519479,2,Not reported,54,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Not reported,2,54,Not ejected,Female
4893900,SHERBORN,11/4/20,Fatal injury,4:46 PM,2020,Fatal injury (K),3,35-44,35-44,Angle,1,0,"Two-way, not divided",V1: Leaving traffic lane / V2: Parked / V3: Parked,MIDDLESEX,,30,42.22781936,-71.36517932,,,,,,,2,40,,Male
4893900,SHERBORN,11/4/20,Fatal injury,4:46 PM,2020,Fatal injury (K),3,35-44,35-44,Angle,1,0,"Two-way, not divided",V1: Leaving traffic lane / V2: Parked / V3: Parked,MIDDLESEX,,30,42.22781936,-71.36517932,1,"Yes, alcohol used",37,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Physical impairment",Unknown,"Yes, drug used",1,37,Not ejected,Male
4893900,SHERBORN,11/4/20,Fatal injury,4:46 PM,2020,Fatal injury (K),3,35-44,35-44,Angle,1,0,"Two-way, not divided",V1: Leaving traffic lane / V2: Parked / V3: Parked,MIDDLESEX,,30,42.22781936,-71.36517932,2,Not reported,,DCC1:Not reported,Not reported,Not reported,3,,Not reported,Not reported
4893900,SHERBORN,11/4/20,Fatal injury,4:46 PM,2020,Fatal injury (K),3,35-44,35-44,Angle,1,0,"Two-way, not divided",V1: Leaving traffic lane / V2: Parked / V3: Parked,MIDDLESEX,,30,42.22781936,-71.36517932,3,Not reported,,DCC1:Not reported,Not reported,Not reported,4,,Not reported,Not reported
4902169,HAMPDEN,11/30/20,Fatal injury,3:00 AM,2020,Fatal injury (K),1,18-20,18-20,Not reported,1,0,Not reported,V1: Not reported,HAMPDEN,,,42.09658342,-72.39894699,1,Not reported,18,DCC1:Not reported,Not reported,Not reported,1,18,Not reported,Male
4906238,LAWRENCE,12/5/20,Fatal injury,6:25 AM,2020,Fatal injury (K),1,,,Not reported,1,0,Not reported,V1: Not reported,ESSEX,,,42.70096218,-71.16987727,1,Not reported,,DCC1:Not reported,Not reported,Not reported,1,,Not reported,Not reported
4906100,HOLDEN,11/30/20,Fatal injury,12:17 PM,2020,Fatal injury (K),1,65-74,65-74,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,35,42.33112776,-71.8905009,1,Not reported,68,"DCC1:Unknown, DCC2:Not reported",Unknown,Not reported,1,68,Not ejected,Male
4907490,BROCKTON,11/17/20,Fatal injury,6:16 PM,2020,Fatal injury (K),1,25-34,25-34,Unknown,1,0,"Two-way, not divided",V1: Travelling straight ahead,PLYMOUTH,,30,42.08705638,-71.02882043,,,,,,,2,72,,Female
4907490,BROCKTON,11/17/20,Fatal injury,6:16 PM,2020,Fatal injury (K),1,25-34,25-34,Unknown,1,0,"Two-way, not divided",V1: Travelling straight ahead,PLYMOUTH,,30,42.08705638,-71.02882043,1,Not reported,33,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Not reported",Unknown,Not reported,1,33,Not ejected,Male
4881050,SPRINGFIELD,9/24/20,Fatal injury,11:20 AM,2020,Fatal injury (K),1,,,Not reported,1,0,Not reported,V1: Not reported,HAMPDEN,,,42.10783843,-72.60098392,1,Not reported,,DCC1:Not reported,Not reported,Not reported,1,,Not reported,Not reported
4908554,SHEFFIELD,9/16/20,Fatal injury,,2020,Fatal injury (K),1,25-34,25-34,Not reported,1,0,Not reported,V1: Not reported,BERKSHIRE,,,42.06208048,-73.32577356,1,Not reported,25,DCC1:Not reported,Not reported,Not reported,1,25,Not reported,Not reported
4875416,TAUNTON,9/2/20,Fatal injury,5:05 PM,2020,Fatal injury (K),1,45-54,45-54,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,BRISTOL,,65,41.89744091,-71.04771434,1,Not reported,54,"DCC1:Driving too fast for conditions, DCC2:Not reported",Not Distracted,Not reported,1,54,Not ejected,Male
4909487,WARE,10/11/20,Fatal injury,12:26 PM,2020,Fatal injury (K),2,45-54,65-74,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,HAMPSHIRE,,35,42.24184739,-72.27637002,1,"No, alcohol not used",47,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Inattention",Not Distracted,"No, drug not used",3,15,Not ejected,Male
4909487,WARE,10/11/20,Fatal injury,12:26 PM,2020,Fatal injury (K),2,45-54,65-74,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,HAMPSHIRE,,35,42.24184739,-72.27637002,1,"No, alcohol not used",47,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Inattention",Not Distracted,"No, drug not used",1,47,Not ejected,Male
4909487,WARE,10/11/20,Fatal injury,12:26 PM,2020,Fatal injury (K),2,45-54,65-74,Angle,1,0,"Two-way, not divided",V1: Turning left / V2: Travelling straight ahead,HAMPSHIRE,,35,42.24184739,-72.27637002,2,Unknown,65,"DCC1:No improper driving, DCC2:Not reported",Unknown,Unknown,2,65,Totally ejected,Male
4853545,CHICOPEE,6/20/20,Fatal injury,12:49 AM,2020,Fatal injury (K),2,25-34,25-34,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Slowing or stopped in traffic / V2: Travelling straight ahead,HAMPDEN,,30,42.17988201,-72.60400424,1,"No, alcohol not used",26,,Not Distracted,"No, drug not used",3,26,Totally ejected,Female
4853545,CHICOPEE,6/20/20,Fatal injury,12:49 AM,2020,Fatal injury (K),2,25-34,25-34,Rear-end,1,0,"Two-way, divided, positive median barrier",V1: Slowing or stopped in traffic / V2: Travelling straight ahead,HAMPDEN,,30,42.17988201,-72.60400424,1,"No, alcohol not used",26,,Not Distracted,"No, drug not used",2,26,Not ejected,Male
